channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id,cleaned_text,Topic_Category,cleaned_comment,sentiment_result,sentiment_score,sentiment_bucket,sentiment_score_raw,sentiment_label_raw,comment_weight,impact_weighted_sentiment
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzuI43ByK9GdfEz-jt4AaABAg,Dr. K is being such a piece of....,@SnapFuses,UCCi2ODiKfVO7uu3-o7QM7pA,0,2025-09-29T11:28:28Z,False,False,,dr. k is being such a piece of....,religion / spirituality,dr. k is being such a piece of....,"{'score': 0.17, 'category': 'Positive', 'score_raw': 0.17, 'category_raw': 'Neutral'}",0.17,Positive,0.17,Neutral,1.0,0.17
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugx4ZruD4CagGbjNyip4AaABAg,Thanks Steven! This was very good.,@md3567,UC57iKVQpZ6XSjvWnoTCDKcQ,0,2025-09-29T11:28:12Z,False,False,,thanks steven! this was very good.,religion / spirituality,thanks steven! this was very good.,"{'score': 0.8, 'category': 'Super Positive', 'score_raw': 0.8, 'category_raw': 'Positive'}",0.8,Super Positive,0.8,Positive,1.0,0.8
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzelQl9SKyYpvxIgB14AaABAg,Spiritual thinker? It's more like Hinduism.,@AdvaiticOneness1,UCfvf3i4eK0vLayPi58_VrRw,0,2025-09-29T11:28:10Z,False,False,,spiritual thinker? it's more like hinduism.,religion / spirituality,spiritual thinker? it's more like hinduism.,"{'score': 0.2, 'category': 'Positive', 'score_raw': 0.2, 'category_raw': 'Neutral'}",0.2,Positive,0.2,Neutral,1.0,0.2
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwE_i-Rv3qh6_I77zJ4AaABAg,"1:19:00 I think the key thing Alex misses here is the direct experience of doing something for the sake of it, and being happy. If you have such an experience, you don't have to imagine sisyphus being happy, you can understand how and why he is, eventhough he is doing something meaningless. I can explain this with the analogy of colour, if you were to talk to a blind person and describe to him what colour looks like, he wouldn't truly understand. He can only imagine what colour would like, but if his blindness were to be cured and he sees colour for the first time, he would understand it, and he would realise that the imaginations he created previously were completely off the mark. And people who do see colour would not call it a delusion, it might be, but two people can sit together and acknowledge colours when they see it, it's a shared direct experience that they can communicate. Same with an ego death, if you can experience what it's like to do something for the sake of it, and derive joy out of it, you get why sisyphus can be happy, you don't have to imagine it, and you wouldn't call it a delusion just like seeing colour isn't a delusion. Maybe it is in an absolute, capital T Truth sense, but when it comes to giving people meaning, that doesn't matter because we understand the mechanism with which it can be achieved, so it is true to us. We may never understand Truth, we do not have the perspective for it, but what can be true for us, and for others, like seeing colour matters more, and is ultimately more useful in life.",@muhammadnajib2291,UCvqKvv04pRbOU5rapLNF7zA,1,2025-09-29T11:27:38Z,False,False,,"1:19:00 i think the key thing alex misses here is the direct experience of doing something for the sake of it, and being happy. if you have such an experience, you don't have to imagine sisyphus being happy, you can understand how and why he is, eventhough he is doing something meaningless. i can explain this with the analogy of colour, if you were to talk to a blind person and describe to him what colour looks like, he wouldn't truly understand. he can only imagine what colour would like, but if his blindness were to be cured and he sees colour for the first time, he would understand it, and he would realise that the imaginations he created previously were completely off the mark. and people who do see colour would not call it a delusion, it might be, but two people can sit together and acknowledge colours when they see it, it's a shared direct experience that they can communicate. same with an ego death, if you can experience what it's like to do something for the sake of it, and derive joy out of it, you get why sisyphus can be happy, you don't have to imagine it, and you wouldn't call it a delusion just like seeing colour isn't a delusion. maybe it is in an absolute, capital t truth sense, but when it comes to giving people meaning, that doesn't matter because we understand the mechanism with which it can be achieved, so it is true to us. we may never understand truth, we do not have the perspective for it, but what can be true for us, and for others, like seeing colour matters more, and is ultimately more useful in life.",religion / spirituality,"1:19:00 i think the key thing alex misses here is the direct experience of doing something for the sake of it, and being happy. if you have such an experience, you don't have to imagine sisyphus being happy, you can understand how and why he is, eventhough he is doing something meaningless. i can explain this with the analogy of colour, if you were to talk to a blind person and describe to him what colour looks like, he wouldn't truly understand. he can only imagine what colour would like, but if his blindness were to be cured and he sees colour for the first time, he would understand it, and he would realise that the imaginations he created previously were completely off the mark. and people who do see colour would not call it a delusion, it might be, but two people can sit together and acknowledge colours when they see it, it's a shared direct experience that they can communicate. same with an ego death, if you can experience what it's like to do something for the sake of it, and derive joy out of it, you get why sisyphus can be happy, you don't have to imagine it, and you wouldn't call it a delusion just like seeing colour isn't a delusion. maybe it is in an absolute, capital t truth sense, but when it comes to giving people meaning, that doesn't matter because we understand the mechanism with which it can be achieved, so it is true to us. we may never understand truth, we do not have the perspective for it, but what can be true for us, and for others, like seeing colour matters more, and is ultimately more useful in life.","{'score': 0.8, 'category': 'Super Positive', 'score_raw': 0.8, 'category_raw': 'Positive'}",0.8,Super Positive,0.8,Positive,1.2,0.96
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyPqYWpgvcb1JJY3WB4AaABAg,You from the UK and nigeria and there is no muslim on this panel ?,@ibnmusaa,UCiQHxPN2q5NdvZknAGZf6Ng,0,2025-09-29T11:27:29Z,False,False,,you from the uk and nigeria and there is no muslim on this panel ?,religion / spirituality,you from the uk and nigeria and there is no muslim on this panel ?,"{'score': 0.24, 'category': 'Positive', 'score_raw': 0.24, 'category_raw': 'Neutral'}",0.24,Positive,0.24,Neutral,1.0,0.24
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyPqYWpgvcb1JJY3WB4AaABAg.ANeJOYOAPK6ANeK8fYkA5t,only the grown ups are allowed in this panel.,@slemonman,UClIy8-iFbMNn9mwD7QVbGEA,0,2025-09-29T11:34:03Z,False,True,UgyPqYWpgvcb1JJY3WB4AaABAg,only the grown ups are allowed in this panel.,religion / spirituality,only the grown ups are allowed in this panel.,"{'score': 0.15, 'category': 'Neutral', 'score_raw': 0.15, 'category_raw': 'Neutral'}",0.15,Neutral,0.15,Neutral,1.0,0.15
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyNIQ_pRxGPXb_ngXN4AaABAg,"bahas topik masalah keyakinan setiap individu sejatinya membuka wawasan saya , meskipun melelahkan. Demikianlah  indahnya perbedaan",@sinopyirene2022,UCf_XdsZMmphFYgcbRC3gWaQ,0,2025-09-29T11:27:27Z,False,False,,"bahas topik masalah keyakinan setiap individu sejatinya membuka wawasan saya , meskipun melelahkan. demikianlah  indahnya perbedaan",religion / spirituality,"bahas topik masalah keyakinan setiap individu sejatinya membuka wawasan saya , meskipun melelahkan. demikianlah  indahnya perbedaan","{'score': 0.25, 'category': 'Positive', 'score_raw': 0.25, 'category_raw': 'Neutral'}",0.25,Positive,0.25,Neutral,1.0,0.25
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyLUFomV0pXe0zmFC14AaABAg,"Wouldn't be surprised if Alex O Connor has a boyfriend who identifies as a ""Poodle""......CHRIST IS GOD ☦",@dutchy718,UCT6uGSMbCjfv6am_reByFnQ,0,2025-09-29T11:27:07Z,False,False,,"wouldn't be surprised if alex o connor has a boyfriend who identifies as a ""poodle""......christ is god",religion / spirituality,"wouldn't be surprised if alex o connor has a boyfriend who identifies as a ""poodle""......christ is god","{'score': 0.23, 'category': 'Positive', 'score_raw': 0.23, 'category_raw': 'Neutral'}",0.23,Positive,0.23,Neutral,1.0,0.23
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzoY_uEIDPFB9EDqcl4AaABAg,Alex O' Connor and Dr. K in the same video? F yeah,@Bang-up5yu,UCSFE4hDo3i27Ck14obM1dzA,1,2025-09-29T11:26:23Z,False,False,,alex o' connor and dr. k in the same video? f yeah,religion / spirituality,alex o' connor and dr. k in the same video? f yeah,"{'score': 0.5, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Neutral'}",0.5,Positive,0.5,Neutral,1.2,0.6
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxDqY_8auvEs33srcB4AaABAg,"Dr K really likes to hear himself talk. My advise to you sir, talk less, listen more.",@bleeptheleft,UCdbwhSGWPBr8l3kSHF9IvPQ,0,2025-09-29T11:25:28Z,False,False,,"dr k really likes to hear himself talk. my advise to you sir, talk less, listen more.",religion / spirituality,"dr k really likes to hear himself talk. my advise to you sir, talk less, listen more.","{'score': 0.5, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Neutral'}",0.5,Positive,0.5,Neutral,1.0,0.5
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwVW39a6CIU90Xqayl4AaABAg,As a fan of Diary of a CEO and Alex O'Connor I've been waiting for this crossover!,@nicholaszammit8273,UC5sEPWzoq1-U1Va15pvWY1g,0,2025-09-29T11:25:13Z,False,False,,as a fan of diary of a ceo and alex o'connor i've been waiting for this crossover!,religion / spirituality,as a fan of diary of a ceo and alex o'connor i've been waiting for this crossover!,"{'score': 0.7, 'category': 'Positive', 'score_raw': 0.7, 'category_raw': 'Positive'}",0.7,Positive,0.7,Positive,1.0,0.7
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzDxD6ZLfQ4KR006it4AaABAg,"Vengeful gods kill themselves. The proverb ""Revenge is the poison that kills the host"" means that seeking revenge ultimately harms the person holding onto the grudge more than the intended target. The desire for vengeance consumes the avenger, causing them to suffer emotionally, psychologically, and even physically. While they hope for their enemy's demise, they are, in effect, poisoning themselves.",@innerlocus,UC25m-hK3Y2apJHXX1U4qh5Q,1,2025-09-29T11:25:12Z,False,False,,"vengeful gods kill themselves. the proverb ""revenge is the poison that kills the host"" means that seeking revenge ultimately harms the person holding onto the grudge more than the intended target. the desire for vengeance consumes the avenger, causing them to suffer emotionally, psychologically, and even physically. while they hope for their enemy's demise, they are, in effect, poisoning themselves.",religion / spirituality,"vengeful gods kill themselves. the proverb ""revenge is the poison that kills the host"" means that seeking revenge ultimately harms the person holding onto the grudge more than the intended target. the desire for vengeance consumes the avenger, causing them to suffer emotionally, psychologically, and even physically. while they hope for their enemy's demise, they are, in effect, poisoning themselves.","{'score': 0.87, 'category': 'Super Positive', 'score_raw': 0.87, 'category_raw': 'Positive'}",0.87,Super Positive,0.87,Positive,1.2,1.044
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxiOkjpjLSdTjfB93Z4AaABAg,This entire conversation is bogged down by the Christian even being there. Just like the rest of human thought.,@MaddSpazz2000,UCfdog3rtL6s-LNNAEp5vv7A,0,2025-09-29T11:24:59Z,False,False,,this entire conversation is bogged down by the christian even being there. just like the rest of human thought.,religion / spirituality,this entire conversation is bogged down by the christian even being there. just like the rest of human thought.,"{'score': 0.33, 'category': 'Positive', 'score_raw': 0.33, 'category_raw': 'Neutral'}",0.33,Positive,0.33,Neutral,1.0,0.33
